Date,Trading_Total_Stock_Amount,Trading_Total_Price,Open,High,Low,Close,Price_Dif,Number_Of_Transactions
110/03/05,"10,585,927","9,336,956,818",877.00,892.00,870.00,883.00,-14.00,"14,218"
110/03/08,"9,984,494","8,845,209,010",901.00,909.00,866.00,867.00,-16.00,"16,017"
110/03/09,"9,503,232","8,279,561,250",860.00,885.00,854.00,879.00,+12.00,"10,624"
110/03/10,"9,564,427","8,328,731,610",890.00,892.00,860.00,864.00,-15.00,"15,028"
110/03/11,"9,536,535","8,430,374,000",869.00,895.00,865.00,888.00,+24.00,"10,157"
110/03/12,"8,342,109","7,527,169,082",900.00,915.00,892.00,899.00,+11.00,"8,754"
110/03/15,"6,870,767","6,230,613,032",900.00,914.00,900.00,907.00,+8.00,"6,715"
110/03/16,"6,819,333","6,234,175,801",917.00,919.00,906.00,919.00,+12.00,"7,308"
110/03/17,"6,095,656","5,565,381,375",924.00,925.00,902.00,908.00,-11.00,"7,775"
110/03/18,"4,643,748","4,231,446,015",914.00,920.00,903.00,903.00,-5.00,"5,308"
110/03/19,"7,815,136","6,927,620,271",895.00,896.00,880.00,885.00,-18.00,"9,599"
110/03/22,"7,242,365","6,389,829,722",880.00,891.00,872.00,881.00,-4.00,"8,209"
110/03/23,"8,634,587","7,613,375,900",890.00,892.00,870.00,870.00,-11.00,"9,295"
110/03/24,"7,176,317","6,341,977,147",872.00,895.00,866.00,894.00,+24.00,"7,245"
110/03/25,"16,822,913","15,609,054,889",904.00,950.00,896.00,949.00,+55.00,"21,882"
110/03/26,"11,990,455","11,296,233,820",951.00,955.00,930.00,943.00,-6.00,"13,237"
110/03/29,"9,733,633","9,294,980,212",953.00,970.00,941.00,941.00,-2.00,"10,779"
110/03/30,"12,775,101","12,318,722,192",958.00,977.00,941.00,971.00,+30.00,"14,504"
110/03/31,"9,308,335","9,056,085,526",972.00,984.00,960.00,969.00,-2.00,"9,430"
110/04/01,"5,773,029","5,608,220,878",978.00,985.00,961.00,961.00,-8.00,"6,689"
110/04/06,"12,518,802","12,496,987,935",985.00,"1,010.00",984.00,995.00,+34.00,"16,844"
110/04/07,"5,555,761","5,544,597,573","1,005.00","1,010.00",988.00,998.00,+3.00,"5,914"
110/04/08,"8,167,263","8,237,103,462",988.00,"1,030.00",985.00,"1,020.00",+22.00,"9,501"
110/04/09,"6,835,494","6,928,197,672","1,025.00","1,030.00",999.00,999.00,-21.00,"6,586"
110/04/12,"10,591,483","10,297,735,564",997.00,"1,005.00",956.00,960.00,-39.00,"15,811"
110/04/13,"9,936,111","9,642,426,913",973.00,984.00,952.00,961.00,+1.00,"11,616"
110/04/14,"8,837,949","8,418,348,992",965.00,969.00,935.00,965.00,+4.00,"11,115"
110/04/15,"6,003,442","5,831,329,760",971.00,985.00,957.00,985.00,+20.00,"7,185"
110/04/16,"6,494,451","6,334,177,260",990.00,990.00,967.00,975.00,-10.00,"7,062"
110/04/19,"4,616,211","4,474,368,427",985.00,985.00,962.00,963.00,-12.00,"6,067"
110/04/20,"11,068,834","10,957,963,828",966.00,"1,010.00",963.00,998.00,+35.00,"11,045"
110/04/21,"6,767,197","6,722,472,150","1,010.00","1,010.00",983.00,988.00,-10.00,"7,136"
110/04/22,"6,178,019","6,146,468,973",999.00,"1,010.00",984.00,984.00,-4.00,"6,739"
110/04/23,"11,303,072","11,456,437,658",980.00,"1,035.00",980.00,"1,035.00",+51.00,"14,963"
110/04/26,"11,479,738","12,202,088,290","1,070.00","1,090.00","1,030.00","1,070.00",+35.00,"11,981"
110/04/27,"8,769,643","9,422,271,120","1,075.00","1,100.00","1,055.00","1,065.00",-5.00,"8,147"
110/04/28,"9,050,437","9,718,091,545","1,075.00","1,090.00","1,055.00","1,080.00",+15.00,"7,798"
110/04/29,"6,567,928","7,782,994,680","1,185.00","1,185.00","1,185.00","1,185.00",+105.00,"5,215"
110/05/03,"26,691,326","30,048,400,595","1,175.00","1,175.00","1,080.00","1,105.00",-80.00,"25,290"
110/05/04,"18,231,506","19,476,054,820","1,100.00","1,105.00","1,025.00","1,085.00",-20.00,"19,476"
110/05/05,"14,706,523","15,353,608,999","1,090.00","1,100.00",999.00,"1,005.00",-80.00,"18,840"
110/05/06,"14,707,057","15,214,361,395","1,030.00","1,065.00","1,000.00","1,055.00",+50.00,"13,530"
110/05/07,"10,404,016","10,873,811,920","1,055.00","1,065.00","1,020.00","1,060.00",+5.00,"10,340"
110/05/10,"19,770,327","19,665,904,692","1,015.00","1,025.00",979.00,979.00,-81.00,"31,826"
110/05/11,"25,311,449","23,187,861,759",901.00,937.00,898.00,911.00,-68.00,"31,502"
110/05/12,"31,743,355","28,023,814,121",900.00,919.00,821.00,888.00,-23.00,"38,026"
110/05/13,"16,914,988","14,993,034,403",886.00,905.00,861.00,873.00,-15.00,"21,218"
110/05/14,"11,955,062","10,765,479,304",894.00,920.00,888.00,895.00,+22.00,"14,148"
110/05/17,"16,387,825","14,910,174,357",880.00,937.00,869.00,914.00,+19.00,"18,329"
110/05/18,"16,451,932","15,952,272,681",940.00,994.00,920.00,994.00,+80.00,"18,896"
110/05/19,"12,726,405","12,240,468,292",983.00,992.00,943.00,943.00,-51.00,"19,246"
110/05/20,"11,288,732","10,588,899,203",938.00,949.00,926.00,930.00,-13.00,"12,647"
110/05/21,"13,888,295","13,266,103,555",961.00,973.00,936.00,955.00,+25.00,"13,300"
110/05/24,"6,117,441","5,784,586,787",950.00,959.00,938.00,943.00,-12.00,"8,259"
110/05/25,"8,851,143","8,487,332,205",955.00,969.00,947.00,952.00,+9.00,"9,271"
110/05/26,"5,897,428","5,632,069,553",960.00,968.00,947.00,951.00,-1.00,"7,057"
110/05/27,"9,408,341","8,819,319,190",945.00,952.00,931.00,935.00,-16.00,"12,003"
110/05/28,"7,683,008","7,332,322,270",950.00,968.00,938.00,961.00,+26.00,"9,706"
110/05/31,"9,735,550","9,608,090,726",971.00,"1,010.00",959.00,995.00,+34.00,"13,973"
110/06/01,"7,359,973","7,283,387,219","1,005.00","1,015.00",976.00,977.00,-18.00,"10,639"
110/06/02,"7,280,733","7,043,811,180",981.00,988.00,957.00,959.00,-18.00,"13,543"
110/06/03,"5,997,351","5,861,387,770",968.00,984.00,965.00,981.00,+22.00,"6,020"
110/06/04,"4,084,872","3,968,840,304",971.00,977.00,966.00,977.00,-4.00,"5,074"
110/06/07,"5,423,299","5,227,747,851",971.00,976.00,948.00,973.00,-4.00,"8,011"
110/06/08,"3,584,585","3,476,996,181",975.00,977.00,966.00,966.00,-7.00,"4,429"
110/06/09,"3,982,070","3,877,203,073",963.00,984.00,963.00,967.00,+1.00,"4,939"
110/06/10,"9,223,103","9,167,098,512",980.00,"1,005.00",977.00,998.00,+31.00,"11,918"
110/06/11,"6,101,450","6,033,201,319","1,005.00","1,010.00",980.00,980.00,-18.00,"9,692"
110/06/15,"5,500,801","5,453,060,457",992.00,"1,005.00",985.00,989.00,+9.00,"6,280"
110/06/16,"5,172,619","5,097,641,346",995.00,995.00,981.00,985.00,-4.00,"5,738"
110/06/17,"6,313,231","6,144,746,315",978.00,979.00,968.00,978.00,-7.00,"8,883"
110/06/18,"6,077,649","5,917,845,107",980.00,990.00,965.00,965.00,-13.00,"7,380"
110/06/21,"11,806,041","11,032,287,422",960.00,961.00,918.00,918.00,-47.00,"31,213"
110/06/22,"14,408,209","12,977,450,724",902.00,916.00,890.00,903.00,-15.00,"26,175"
110/06/23,"8,988,863","8,320,566,023",903.00,941.00,898.00,941.00,+38.00,"11,752"
110/06/24,"3,582,547","3,345,842,419",945.00,947.00,927.00,929.00,-12.00,"7,189"
110/06/25,"5,050,278","4,738,907,582",940.00,952.00,927.00,927.00,-2.00,"6,803"
110/06/28,"3,891,044","3,615,209,572",929.00,935.00,922.00,935.00,+8.00,"5,103"
110/06/29,"5,525,324","5,201,733,467",942.00,949.00,935.00,935.00, 0.00,"6,487"
110/06/30,"10,667,882","10,263,530,432",945.00,978.00,943.00,962.00,+27.00,"12,046"
110/07/01,"5,621,060","5,387,345,203",971.00,976.00,948.00,955.00,-7.00,"7,519"
110/07/02,"4,790,985","4,592,233,661",963.00,964.00,953.00,957.00,+2.00,"5,146"
110/07/05,"7,532,324","7,253,624,843",960.00,975.00,957.00,957.00, 0.00,"9,256"
110/07/06,"7,187,618","6,676,788,826",937.00,940.00,920.00,922.00,X0.00,"14,620"
110/07/07,"5,379,862","4,952,152,805",926.00,928.00,917.00,917.00,-5.00,"10,297"
110/07/08,"6,530,700","6,014,637,645",920.00,929.00,914.00,920.00,+3.00,"6,436"
110/07/09,"5,186,052","4,771,071,467",915.00,929.00,911.00,919.00,-1.00,"6,165"
110/07/12,"5,706,017","5,346,107,568",940.00,941.00,930.00,935.00,+16.00,"6,153"
110/07/13,"7,219,531","6,738,427,622",940.00,944.00,926.00,926.00,-9.00,"8,066"
110/07/14,"3,410,706","3,173,452,902",929.00,938.00,925.00,930.00,+4.00,"4,476"
110/07/15,"7,490,469","7,081,346,164",935.00,952.00,930.00,951.00,+21.00,"8,262"
110/07/16,"6,055,983","5,759,854,226",948.00,960.00,941.00,957.00,+6.00,"6,788"
110/07/19,"7,197,515","6,661,594,919",941.00,945.00,915.00,919.00,-38.00,"13,264"
110/07/20,"3,177,142","2,924,310,492",917.00,928.00,915.00,920.00,+1.00,"5,347"
110/07/21,"5,054,585","4,617,028,966",926.00,931.00,906.00,912.00,-8.00,"8,650"
110/07/22,"4,257,367","3,924,562,982",915.00,931.00,915.00,919.00,+7.00,"5,162"
110/07/23,"4,544,769","4,224,700,764",932.00,934.00,924.00,933.00,+14.00,"4,790"
110/07/26,"5,040,016","4,673,380,933",940.00,940.00,920.00,923.00,-10.00,"4,825"
110/07/27,"8,669,067","8,141,558,032",928.00,948.00,924.00,938.00,+15.00,"8,987"
110/07/28,"17,046,717","15,308,710,868",931.00,932.00,887.00,890.00,-48.00,"28,720"
110/07/29,"10,421,629","9,571,909,485",915.00,935.00,903.00,933.00,+43.00,"10,860"
110/07/30,"6,139,039","5,629,687,066",935.00,937.00,907.00,910.00,-23.00,"8,663"
110/08/02,"4,122,769","3,826,838,780",924.00,934.00,920.00,934.00,+24.00,"5,452"
110/08/03,"3,168,619","2,972,009,646",948.00,948.00,930.00,938.00,+4.00,"3,738"
110/08/04,"6,227,344","5,907,071,537",948.00,953.00,941.00,950.00,+12.00,"8,307"
110/08/05,"7,656,801","7,345,324,298",960.00,964.00,952.00,961.00,+11.00,"8,722"
110/08/06,"3,869,980","3,640,698,712",956.00,957.00,935.00,936.00,-25.00,"6,801"
110/08/09,"4,439,039","4,087,240,470",928.00,928.00,911.00,921.00,-15.00,"5,807"
110/08/10,"2,513,902","2,320,569,397",930.00,930.00,916.00,922.00,+1.00,"3,144"
110/08/11,"4,585,315","4,175,799,220",913.00,916.00,906.00,910.00,-12.00,"6,948"
110/08/12,"4,309,333","3,919,105,870",923.00,923.00,901.00,904.00,-6.00,"6,828"
110/08/13,"5,316,640","4,834,227,125",909.00,916.00,901.00,910.00,+6.00,"4,922"
110/08/16,"3,748,871","3,400,104,149",910.00,918.00,900.00,901.00,-9.00,"5,421"
110/08/17,"5,619,978","4,996,772,917",903.00,905.00,880.00,880.00,-21.00,"14,819"
110/08/18,"6,112,567","5,442,899,929",870.00,912.00,865.00,912.00,+32.00,"9,482"
110/08/19,"5,605,024","5,009,046,115",908.00,914.00,882.00,888.00,-24.00,"9,574"
110/08/20,"5,568,161","4,914,351,650",899.00,904.00,870.00,873.00,-15.00,"9,040"
110/08/23,"5,355,550","4,834,290,895",882.00,915.00,882.00,911.00,+38.00,"7,145"
110/08/24,"3,669,517","3,336,483,251",920.00,920.00,903.00,909.00,-2.00,"3,725"
110/08/25,"4,529,009","4,118,558,224",915.00,915.00,900.00,911.00,+2.00,"3,740"
110/08/26,"9,982,776","8,837,978,854",906.00,907.00,870.00,888.00,-23.00,"20,930"
110/08/27,"5,541,636","4,931,572,441",873.00,896.00,873.00,896.00,+8.00,"6,152"
110/08/30,"4,321,735","3,915,780,618",902.00,912.00,898.00,912.00,+16.00,"5,396"
110/08/31,"7,759,596","6,953,519,849",917.00,917.00,885.00,901.00,-11.00,"8,621"
110/09/01,"9,426,404","8,682,486,888",917.00,930.00,906.00,927.00,+26.00,"11,910"
110/09/02,"5,835,912","5,453,594,073",930.00,945.00,927.00,933.00,+6.00,"7,530"
110/09/03,"5,982,064","5,518,704,279",938.00,938.00,917.00,919.00,-14.00,"6,585"
110/09/06,"8,507,094","7,686,402,319",907.00,917.00,895.00,896.00,-23.00,"10,893"
110/09/07,"3,756,993","3,384,475,936",901.00,907.00,897.00,903.00,+7.00,"3,952"
110/09/08,"5,405,988","4,901,792,058",899.00,914.00,895.00,912.00,+9.00,"4,710"
110/09/09,"6,326,324","5,699,357,147",903.00,908.00,898.00,901.00,-11.00,"5,278"
110/09/10,"4,863,848","4,460,103,582",903.00,925.00,902.00,925.00,+24.00,"6,005"
110/09/13,"3,014,460","2,790,479,842",918.00,932.00,918.00,927.00,+2.00,"3,988"
110/09/14,"8,536,498","8,046,039,802",932.00,949.00,932.00,947.00,+20.00,"11,472"
110/09/15,"5,483,694","5,124,282,580",943.00,945.00,928.00,935.00,-12.00,"5,478"
110/09/16,"4,041,855","3,762,823,568",930.00,936.00,926.00,936.00,+1.00,"3,589"
110/09/17,"7,362,257","6,955,190,698",940.00,952.00,936.00,940.00,+4.00,"7,460"
110/09/22,"8,480,705","7,704,784,466",918.00,925.00,900.00,911.00,-29.00,"10,848"
110/09/23,"5,320,705","4,856,619,712",919.00,921.00,905.00,915.00,+4.00,"5,237"
110/09/24,"4,848,703","4,449,683,534",918.00,923.00,912.00,920.00,+5.00,"4,063"
110/09/27,"11,010,430","10,454,270,707",921.00,959.00,921.00,959.00,+39.00,"15,793"
110/09/28,"7,353,868","7,040,725,953",959.00,969.00,945.00,957.00,-2.00,"7,994"
110/09/29,"8,807,094","8,136,007,674",940.00,943.00,913.00,913.00,-44.00,"11,362"
110/09/30,"8,747,603","7,916,414,107",913.00,915.00,896.00,905.00,-8.00,"10,672"
110/10/01,"6,601,268","5,882,005,182",905.00,905.00,882.00,885.00,-20.00,"16,255"
110/10/04,"4,625,996","4,119,878,988",892.00,899.00,878.00,892.00,+7.00,"5,911"
110/10/05,"9,075,762","7,871,135,272",872.00,878.00,855.00,867.00,-25.00,"18,097"
110/10/06,"5,437,206","4,767,022,092",875.00,890.00,871.00,871.00,+4.00,"6,466"
110/10/07,"7,536,884","6,822,097,941",885.00,914.00,883.00,911.00,+40.00,"8,016"
110/10/08,"4,815,175","4,406,502,069",919.00,925.00,906.00,910.00,-1.00,"5,205"
110/10/12,"9,179,159","8,201,224,912",907.00,908.00,885.00,887.00,-23.00,"8,148"
110/10/13,"5,792,133","5,042,864,544",891.00,893.00,862.00,862.00,-25.00,"14,479"
110/10/14,"8,950,553","7,605,345,119",870.00,873.00,839.00,840.00,-22.00,"20,052"
110/10/15,"6,522,822","5,563,539,719",853.00,859.00,847.00,857.00,+17.00,"8,236"
110/10/18,"6,064,288","5,275,492,160",862.00,878.00,860.00,867.00,+10.00,"7,122"
110/10/19,"6,912,775","6,172,110,128",877.00,900.00,872.00,898.00,+31.00,"8,399"
110/10/20,"4,559,291","4,130,277,207",910.00,918.00,901.00,901.00,+3.00,"5,579"
110/10/21,"6,120,161","5,596,723,352",912.00,924.00,903.00,913.00,+12.00,"8,635"
110/10/22,"4,750,886","4,369,613,496",913.00,926.00,906.00,926.00,+13.00,"7,063"
110/10/25,"5,842,189","5,448,006,760",928.00,944.00,916.00,938.00,+12.00,"8,317"
110/10/26,"6,475,143","6,130,124,961",951.00,952.00,940.00,946.00,+8.00,"8,292"
110/10/27,"8,154,279","7,711,498,281",949.00,958.00,932.00,942.00,-4.00,"9,452"
110/10/28,"3,849,136","3,599,037,910",942.00,947.00,927.00,936.00,-6.00,"5,982"
110/10/29,"5,549,918","5,098,098,677",938.00,939.00,913.00,913.00,-23.00,"7,640"
110/11/01,"2,963,703","2,736,013,975",925.00,930.00,917.00,922.00,+9.00,"3,578"
110/11/02,"2,965,080","2,753,908,718",929.00,934.00,919.00,928.00,+6.00,"3,534"
110/11/03,"3,089,194","2,885,456,706",934.00,939.00,929.00,932.00,+4.00,"3,186"
110/11/04,"3,142,300","2,933,243,510",945.00,945.00,926.00,928.00,-4.00,"2,836"
110/11/05,"3,922,770","3,677,044,994",939.00,940.00,927.00,940.00,+12.00,"4,519"
110/11/08,"10,948,581","10,613,395,514",947.00,983.00,944.00,980.00,+40.00,"17,597"
110/11/09,"7,326,160","7,251,540,976","1,000.00","1,000.00",976.00,978.00,-2.00,"10,156"
110/11/10,"3,607,273","3,474,161,864",972.00,978.00,958.00,958.00,-20.00,"6,984"
110/11/11,"3,976,455","3,772,947,123",936.00,960.00,936.00,954.00,-4.00,"5,155"
110/11/12,"4,506,624","4,410,740,653",964.00,988.00,956.00,983.00,+29.00,"7,089"
110/11/15,"11,863,385","12,113,913,220","1,010.00","1,035.00","1,000.00","1,025.00",+42.00,"19,824"
110/11/16,"5,968,762","6,144,548,995","1,025.00","1,045.00","1,010.00","1,035.00",+10.00,"8,160"
110/11/17,"7,313,793","7,639,038,614","1,060.00","1,075.00","1,020.00","1,030.00",-5.00,"8,746"
110/11/18,"13,199,272","14,235,901,080","1,060.00","1,100.00","1,050.00","1,085.00",+55.00,"15,124"
110/11/19,"10,562,661","11,498,116,635","1,115.00","1,120.00","1,060.00","1,090.00",+5.00,"10,365"
110/11/22,"5,357,065","5,840,128,695","1,100.00","1,110.00","1,080.00","1,080.00",-10.00,"5,522"
110/11/23,"6,209,563","6,604,229,951","1,070.00","1,090.00","1,050.00","1,055.00",-25.00,"7,474"
110/11/24,"4,303,829","4,467,249,200","1,045.00","1,060.00","1,025.00","1,040.00",-15.00,"6,877"
110/11/25,"3,042,360","3,150,355,090","1,045.00","1,055.00","1,020.00","1,035.00",-5.00,"4,431"
110/11/26,"4,570,424","4,593,923,765","1,020.00","1,025.00",996.00,"1,005.00",-30.00,"8,783"
110/11/29,"3,878,731","3,933,345,002",998.00,"1,030.00",991.00,"1,030.00",+25.00,"5,937"
110/11/30,"8,407,302","8,600,026,375","1,050.00","1,060.00","1,010.00","1,010.00",-20.00,"6,129"
110/12/01,"6,547,926","6,884,259,525","1,020.00","1,070.00","1,010.00","1,065.00",+55.00,"7,857"
110/12/02,"7,194,120","7,706,808,715","1,045.00","1,085.00","1,040.00","1,080.00",+15.00,"7,241"
110/12/03,"4,782,312","5,131,333,230","1,080.00","1,090.00","1,055.00","1,060.00",-20.00,"5,456"
110/12/06,"4,650,774","4,964,134,180","1,060.00","1,085.00","1,040.00","1,085.00",+25.00,"4,749"
110/12/07,"6,286,966","6,686,549,430","1,060.00","1,080.00","1,050.00","1,065.00",-20.00,"5,528"
110/12/08,"7,553,331","8,258,621,655","1,085.00","1,110.00","1,080.00","1,095.00",+30.00,"8,057"
110/12/09,"3,406,357","3,694,621,690","1,095.00","1,100.00","1,075.00","1,085.00",-10.00,"3,118"
110/12/10,"3,190,902","3,427,647,240","1,075.00","1,085.00","1,065.00","1,075.00",-10.00,"3,086"
110/12/13,"3,450,664","3,727,203,182","1,070.00","1,095.00","1,070.00","1,075.00", 0.00,"3,128"
110/12/14,"4,197,956","4,460,718,232","1,070.00","1,075.00","1,050.00","1,070.00",-5.00,"4,462"
110/12/15,"3,025,297","3,198,202,205","1,065.00","1,075.00","1,045.00","1,060.00",-10.00,"3,773"
110/12/16,"3,900,955","4,225,763,480","1,085.00","1,090.00","1,075.00","1,090.00",+30.00,"4,787"
110/12/17,"5,577,386","6,023,588,920","1,075.00","1,095.00","1,070.00","1,075.00",-15.00,"3,918"
110/12/20,"3,333,615","3,542,886,278","1,070.00","1,075.00","1,055.00","1,055.00",-20.00,"4,037"
110/12/21,"4,476,757","4,870,044,535","1,110.00","1,110.00","1,070.00","1,090.00",+35.00,"4,346"
110/12/22,"1,375,244","1,495,307,005","1,095.00","1,095.00","1,080.00","1,085.00",-5.00,"2,013"
110/12/23,"2,771,095","3,032,923,170","1,090.00","1,105.00","1,085.00","1,095.00",+10.00,"3,893"
110/12/24,"5,416,247","6,039,143,525","1,100.00","1,130.00","1,095.00","1,120.00",+25.00,"9,223"
110/12/27,"8,596,153","9,931,937,555","1,125.00","1,185.00","1,120.00","1,145.00",+25.00,"11,891"
110/12/28,"5,042,669","5,892,194,005","1,160.00","1,180.00","1,155.00","1,175.00",+30.00,"6,293"
110/12/29,"5,160,937","6,126,791,835","1,180.00","1,200.00","1,170.00","1,185.00",+10.00,"6,737"
110/12/30,"3,858,894","4,583,650,640","1,200.00","1,200.00","1,175.00","1,190.00",+5.00,"4,943"
109/01/02,"6,237,434","2,758,621,262",445.00,446.00,440.50,441.50,-2.00,"4,171"
109/01/03,"12,375,266","5,364,928,476",445.00,445.50,423.00,434.50,-7.00,"9,265"
109/01/06,"8,520,516","3,632,830,840",428.00,431.50,424.00,424.00,-10.50,"6,039"
109/01/07,"11,707,155","4,982,703,572",428.00,431.00,418.00,426.00,+2.00,"7,952"
109/01/08,"9,695,448","4,178,143,323",426.00,436.50,424.00,430.50,+4.50,"6,606"
109/01/09,"7,061,194","3,077,279,278",435.00,439.00,432.50,437.00,+6.50,"4,873"
109/01/10,"7,882,248","3,401,903,337",439.50,441.00,426.00,432.00,-5.00,"5,974"
109/01/13,"10,239,998","4,358,608,124",432.00,435.00,422.00,422.00,-10.00,"8,127"
109/01/14,"19,437,055","8,113,096,100",422.50,424.50,412.50,416.00,-6.00,"12,927"
109/01/15,"26,086,092","10,741,727,720",409.00,419.00,406.50,416.00, 0.00,"17,129"
109/01/16,"13,075,722","5,495,435,494",419.00,423.50,415.00,421.00,+5.00,"8,603"
109/01/17,"8,818,316","3,724,242,970",428.00,428.00,418.50,420.50,-0.50,"5,956"
109/01/20,"6,172,773","2,590,427,739",421.00,422.00,417.00,419.00,-1.50,"4,178"
109/01/30,"22,330,256","8,733,286,560",400.00,400.50,382.50,383.50,-35.50,"14,587"
109/01/31,"10,439,123","4,053,010,283",385.00,393.00,382.00,388.00,+4.50,"6,604"
109/02/03,"10,641,830","4,039,690,053",376.50,387.00,373.00,382.00,-6.00,"6,696"
109/02/04,"9,511,276","3,714,645,692",384.00,396.50,384.00,390.50,+8.50,"6,475"
109/02/05,"16,355,382","6,272,530,188",390.50,390.50,378.50,381.00,-9.50,"11,107"
109/02/06,"10,507,866","4,040,943,705",381.00,390.50,380.00,382.00,+1.00,"7,266"
109/02/07,"10,226,510","3,905,283,810",380.50,385.50,379.00,381.00,-1.00,"6,890"
109/02/10,"11,049,172","4,211,632,204",377.50,386.50,375.00,380.00,-1.00,"7,215"
109/02/11,"11,384,133","4,418,605,620",382.00,391.50,382.00,390.00,+10.00,"7,917"
109/02/12,"13,600,808","5,440,307,816",398.00,403.50,395.00,401.50,+11.50,"8,503"
109/02/13,"15,526,270","6,348,760,210",408.50,412.00,406.50,408.50,+7.00,"8,732"
109/02/14,"9,177,582","3,724,845,554",407.00,408.00,403.50,405.50,-3.00,"6,104"
109/02/17,"9,237,824","3,669,593,100",397.50,399.50,394.00,398.00,-7.50,"6,894"
109/02/18,"7,500,223","2,956,294,585",394.00,396.50,392.00,392.00,-6.00,"5,297"
109/02/19,"9,008,260","3,519,298,920",395.00,396.00,387.50,388.50,-3.50,"6,307"
109/02/20,"8,177,571","3,199,218,235",391.50,394.00,387.50,394.00,+5.50,"5,293"
109/02/21,"7,800,080","3,038,322,028",394.00,394.00,388.00,388.00,-6.00,"6,438"
109/02/24,"13,117,425","4,973,563,735",382.50,384.50,376.00,377.00,-11.00,"8,825"
109/02/25,"10,230,047","3,865,178,360",374.50,383.00,371.00,378.50,+1.50,"7,545"
109/02/26,"10,994,144","4,135,433,490",375.00,380.00,373.00,375.00,-3.50,"7,002"
109/02/27,"14,733,370","5,392,264,050",376.00,378.00,360.00,360.00,-15.00,"9,355"
109/03/02,"11,727,602","4,237,999,575",356.00,368.00,353.50,363.00,+3.00,"7,845"
109/03/03,"10,014,005","3,747,508,875",373.00,378.50,371.00,372.00,+9.00,"6,126"
109/03/04,"10,894,688","4,012,499,436",371.50,372.50,364.00,370.50,-1.50,"5,720"
109/03/05,"11,305,601","4,317,208,665",377.50,385.00,376.00,385.00,+14.50,"7,410"
109/03/06,"7,682,406","2,914,891,650",380.00,382.50,376.50,378.50,-6.50,"5,211"
109/03/09,"11,652,891","4,271,197,888",368.50,371.00,361.00,366.50,-12.00,"7,613"
109/03/10,"11,832,469","4,357,631,145",363.50,373.50,362.00,373.50,+7.00,"7,776"
109/03/11,"9,371,669","3,471,915,840",373.50,377.00,362.00,363.00,-10.50,"6,371"
109/03/12,"19,312,208","6,651,230,970",356.00,358.50,336.00,336.00,-27.00,"12,801"
109/03/13,"23,633,277","7,679,822,957",307.50,348.00,305.00,341.00,+5.00,"15,128"
109/03/16,"12,157,253","4,020,202,713",333.00,342.50,320.00,320.00,-21.00,"8,087"
109/03/17,"14,400,860","4,580,804,120",308.00,328.50,308.00,315.50,-4.50,"9,491"
109/03/18,"14,131,612","4,441,650,824",315.50,321.50,301.50,301.50,-14.00,"9,639"
109/03/19,"25,712,419","7,248,969,225",291.00,298.50,273.00,274.00,-27.50,"16,966"
109/03/20,"17,586,676","5,245,651,976",296.00,301.00,287.00,301.00,+27.00,"8,826"
109/03/23,"21,198,004","6,537,935,776",307.00,314.00,296.00,308.00,+7.00,"14,232"
109/03/24,"13,447,078","4,486,612,738",336.00,338.50,326.00,330.00,+22.00,"8,947"
109/03/25,"20,283,591","6,973,782,076",348.00,353.00,330.00,334.50,+4.50,"13,754"
109/03/26,"11,554,093","3,906,131,492",339.00,345.00,328.00,343.50,+9.00,"8,461"
109/03/27,"13,224,545","4,583,620,030",359.50,359.50,336.50,340.00,-3.50,"9,161"
109/03/30,"11,164,349","3,697,049,811",329.50,336.50,323.00,336.50,-3.50,"7,513"
109/03/31,"10,956,002","3,640,562,391",339.00,343.50,326.00,327.50,-9.00,"7,793"
109/04/01,"6,677,209","2,209,097,396",333.00,334.00,325.50,334.00,+6.50,"4,960"
109/04/06,"8,234,391","2,805,449,722",346.00,346.00,336.50,341.00,+7.00,"5,494"
109/04/07,"10,214,322","3,551,388,356",348.00,350.00,346.00,347.00,+6.00,"5,632"
109/04/08,"6,885,590","2,399,316,273",346.00,352.00,345.00,349.50,+2.50,"4,941"
109/04/09,"8,237,776","2,892,865,250",356.00,356.00,347.50,351.50,+2.00,"5,200"
109/04/10,"6,619,621","2,318,809,264",352.50,352.50,348.00,350.00,-1.50,"4,052"
109/04/13,"7,148,004","2,515,220,408",349.00,354.50,348.50,351.50,+1.50,"4,177"
109/04/14,"13,578,196","4,929,041,591",354.00,368.50,353.50,365.50,+14.00,"8,960"
109/04/15,"8,890,815","3,253,892,664",370.00,370.50,363.50,365.50, 0.00,"5,873"
109/04/16,"6,871,648","2,491,533,020",361.00,365.50,360.50,361.50,-4.00,"4,174"
109/04/17,"13,317,197","4,923,770,465",379.00,379.00,363.00,368.00,+6.50,"8,819"
109/04/20,"5,979,488","2,213,219,259",371.00,373.50,366.50,370.00,+2.00,"3,799"
109/04/21,"11,421,460","4,098,032,604",367.00,367.00,352.00,353.50,-16.50,"8,627"
109/04/22,"12,142,371","4,208,265,880",350.00,352.00,342.00,346.00,-7.50,"9,299"
109/04/23,"8,791,011","3,063,268,876",347.50,351.00,344.00,351.00,+5.00,"5,965"
109/04/24,"6,025,467","2,112,875,917",351.00,353.00,348.00,348.50,-2.50,"4,076"
109/04/27,"13,194,986","4,820,204,264",357.00,374.00,355.50,372.00,+23.50,"9,305"
109/04/28,"10,769,852","3,988,722,587",374.50,375.00,363.50,375.00,+3.00,"7,675"
