Date,Trading_Total_Stock_Amount,Trading_Total_Price,Open,High,Low,Close,Price_Dif,Number_Of_Transactions
110/03/23,"25,272,453","1,380,307,525",54.60,55.10,54.20,54.50,+0.60,"7,790"
110/03/24,"24,046,474","1,299,199,322",54.80,55.30,54.10,54.40,-0.10,"8,274"
110/03/25,"29,131,809","1,603,836,803",54.80,55.40,54.50,55.30,+0.90,"9,115"
110/03/26,"28,377,801","1,579,290,872",55.80,56.30,55.20,55.50,+0.20,"8,937"
110/03/29,"19,532,083","1,090,431,511",55.90,56.10,55.60,55.90,+0.40,"6,452"
110/03/30,"36,049,986","2,027,019,595",56.20,56.90,55.60,56.80,+0.90,"10,417"
110/03/31,"41,896,423","2,392,576,387",57.20,57.80,56.60,56.80, 0.00,"11,483"
110/04/01,"38,865,333","2,241,451,207",57.60,58.00,57.30,57.80,+1.00,"13,261"
110/04/06,"25,333,675","1,460,499,577",58.20,58.30,57.30,57.30,-0.50,"9,190"
110/04/07,"24,160,586","1,381,515,902",57.60,57.70,56.90,57.50,+0.20,"8,481"
110/04/08,"19,810,851","1,129,598,788",57.40,57.40,56.80,56.90,-0.60,"7,498"
110/04/09,"22,305,380","1,259,651,943",56.80,57.00,56.10,56.40,-0.50,"9,780"
110/04/12,"32,425,336","1,872,685,970",57.40,58.40,57.10,58.00,+1.60,"11,079"
110/04/13,"35,362,594","2,052,091,775",58.50,58.70,57.50,57.80,-0.20,"10,808"
110/04/14,"23,981,022","1,369,463,393",57.50,57.90,56.60,57.10,-0.70,"9,245"
110/04/15,"62,992,448","3,711,833,617",57.80,60.00,57.60,60.00,+2.90,"20,381"
110/04/16,"31,804,544","1,893,701,841",59.90,60.00,59.00,60.00, 0.00,"11,730"
110/04/19,"39,812,576","2,431,725,680",60.00,61.80,59.90,61.80,+1.80,"14,031"
110/04/20,"31,654,333","1,956,668,718",62.40,63.00,60.90,61.80, 0.00,"11,554"
110/04/21,"27,929,164","1,708,757,624",61.10,61.80,60.80,61.40,-0.40,"11,071"
110/04/22,"39,994,819","2,456,283,710",61.80,62.10,60.60,61.10,-0.30,"12,298"
110/04/23,"18,767,727","1,148,493,234",61.60,61.70,60.70,61.30,+0.20,"6,775"
110/04/26,"43,162,245","2,742,778,411",61.80,64.30,61.70,64.10,+2.80,"16,370"
110/04/27,"24,388,598","1,567,151,279",64.20,64.90,63.60,64.90,+0.80,"10,697"
110/04/28,"29,626,778","1,932,801,331",65.60,66.30,64.50,65.10,+0.20,"11,841"
110/04/29,"25,686,850","1,653,648,005",64.90,65.00,64.10,64.20,-0.90,"8,799"
110/05/03,"104,458,828","7,301,158,889",70.40,70.50,68.60,68.80,+4.60,"33,952"
110/05/04,"69,548,339","4,719,763,076",69.60,69.90,65.60,67.40,-1.40,"28,180"
110/05/05,"54,322,514","3,757,957,904",67.80,70.50,67.00,69.50,+2.10,"20,926"
110/05/06,"40,100,586","2,803,007,848",70.40,71.10,68.70,69.60,+0.10,"15,031"
110/05/07,"31,402,162","2,214,113,628",70.10,70.90,69.70,70.80,+1.20,"11,046"
110/05/10,"78,144,991","5,852,359,674",71.80,77.50,71.20,76.60,+5.80,"31,329"
110/05/11,"95,962,121","7,324,242,275",76.50,78.80,73.10,74.80,-1.80,"42,437"
110/05/12,"141,408,793","9,918,188,134",74.50,74.60,67.40,70.00,-4.80,"54,818"
110/05/13,"69,444,690","4,793,741,129",67.10,71.00,67.00,68.60,-1.40,"28,783"
110/05/14,"45,730,541","3,194,921,239",70.00,71.40,68.70,69.60,+1.00,"18,194"
110/05/17,"63,954,250","4,261,281,013",66.20,68.50,65.10,65.60,-4.00,"27,190"
110/05/18,"66,344,202","4,657,456,785",66.80,71.50,66.80,71.40,+5.80,"28,195"
110/05/19,"37,984,950","2,696,091,381",71.40,72.30,69.80,70.60,-0.80,"17,204"
110/05/20,"29,735,697","2,083,738,693",70.60,71.20,69.40,70.20,-0.40,"11,467"
110/05/21,"57,010,771","4,177,057,903",76.40,76.40,71.50,72.00,+1.80,"20,283"
110/05/24,"21,661,751","1,551,132,137",71.00,72.20,70.80,72.00, 0.00,"9,711"
110/05/25,"24,084,456","1,733,373,440",72.00,72.60,71.70,71.90,-0.10,"9,203"
110/05/26,"14,922,331","1,066,301,146",71.80,72.00,71.10,71.60,-0.30,"7,558"
110/05/27,"54,203,470","3,859,366,172",70.60,71.60,70.10,71.60, 0.00,"10,698"
110/05/28,"26,643,883","1,915,845,747",72.00,72.40,71.00,72.00,+0.40,"10,008"
110/05/31,"21,327,602","1,540,009,580",72.10,72.60,71.70,72.30,+0.30,"8,753"
110/06/01,"14,646,097","1,063,035,071",72.60,73.00,72.10,73.00,+0.70,"6,571"
110/06/02,"25,389,818","1,869,801,539",73.20,74.70,73.00,74.50,+1.50,"11,619"
110/06/03,"26,997,722","1,995,597,977",75.00,75.10,73.30,73.60,-0.90,"10,925"
110/06/04,"14,075,288","1,024,042,791",73.00,73.10,72.50,72.90,-0.70,"6,683"
110/06/07,"17,208,457","1,251,539,508",73.10,73.60,71.40,73.20,+0.30,"7,417"
110/06/08,"10,556,215","776,002,994",73.80,74.00,73.00,73.70,+0.50,"4,480"
110/06/09,"9,154,942","668,306,502",73.30,73.40,72.80,72.90,-0.80,"4,542"
110/06/10,"17,910,051","1,316,676,172",73.40,74.30,72.90,73.80,+0.90,"6,011"
110/06/11,"15,080,405","1,115,931,764",74.20,74.40,73.80,73.80, 0.00,"6,645"
110/06/15,"16,195,966","1,184,758,248",73.90,74.00,72.80,73.00,-0.80,"7,101"
110/06/16,"17,839,972","1,295,946,165",72.60,73.20,72.30,72.60,-0.40,"9,944"
110/06/17,"12,763,087","920,822,833",72.10,72.40,72.00,72.30,-0.30,"6,385"
110/06/18,"30,784,245","2,203,152,327",72.10,72.20,71.30,71.30,-1.00,"11,105"
110/06/21,"41,245,281","2,888,916,238",70.40,70.70,69.70,70.00,-1.30,"17,224"
110/06/22,"20,952,487","1,480,124,477",70.30,71.10,70.30,70.70,+0.70,"7,355"
110/06/23,"17,404,389","1,238,926,178",70.80,71.90,70.50,71.80,+1.10,"7,956"
110/06/24,"8,726,464","626,509,494",71.70,72.10,71.30,71.90,+0.10,"3,473"
110/06/25,"18,856,815","1,375,823,930",72.20,73.40,72.20,72.90,+1.00,"7,942"
110/06/28,"13,463,563","984,666,591",73.10,73.70,72.60,73.20,+0.30,"5,895"
110/06/29,"17,828,024","1,292,718,823",73.10,73.20,72.10,72.60,-0.60,"6,899"
110/06/30,"22,015,103","1,622,696,614",73.30,74.00,73.10,73.90,+1.30,"8,384"
110/07/01,"13,667,841","1,006,015,510",74.00,74.10,73.20,73.40,-0.50,"6,320"
110/07/02,"16,074,225","1,176,472,987",73.60,73.80,72.60,72.90,-0.50,"5,296"
110/07/05,"12,814,732","944,359,664",73.20,74.00,73.20,73.90,+1.00,"5,872"
110/07/06,"16,566,418","1,224,819,012",74.00,74.20,73.60,73.70,-0.20,"5,515"
110/07/07,"13,018,117","961,605,804",73.60,74.10,73.30,74.00,+0.30,"5,192"
110/07/08,"23,078,103","1,721,021,512",74.30,75.40,74.00,74.80,+0.80,"9,665"
110/07/09,"24,115,613","1,787,173,933",74.20,74.60,73.70,74.20,-0.60,"8,019"
110/07/12,"68,581,016","5,304,559,113",75.70,79.40,75.70,76.10,+1.90,"29,628"
110/07/13,"39,647,201","3,046,381,480",77.20,77.70,75.90,76.20,+0.10,"13,652"
110/07/14,"38,851,597","3,015,749,092",76.80,78.50,76.70,78.10,+1.90,"15,225"
110/07/15,"34,723,004","2,758,724,004",79.00,79.90,78.60,79.50,+1.40,"14,122"
110/07/16,"61,220,667","5,001,445,174",79.40,83.30,79.10,82.90,+3.40,"24,963"
110/07/19,"59,854,715","5,002,161,307",84.50,85.70,82.40,83.00,+0.10,"21,831"
110/07/20,"38,387,086","3,133,038,710",81.00,82.50,81.00,81.50,-1.50,"16,458"
110/07/21,"37,815,442","3,090,781,575",82.90,82.90,81.00,81.80,+0.30,"15,967"
110/07/22,"45,195,581","3,770,316,616",82.30,84.40,82.00,84.10,+2.30,"14,727"
110/07/23,"51,960,893","4,375,734,217",84.30,85.00,82.90,85.00,+0.90,"19,561"
110/07/26,"78,260,614","6,286,251,931",82.20,82.70,78.50,78.50,X0.00,"36,355"
110/07/27,"50,663,010","3,885,159,244",78.10,78.30,75.60,76.40,-2.10,"22,588"
110/07/28,"35,666,515","2,677,554,139",75.70,76.40,74.30,75.60,-0.80,"17,429"
110/07/29,"23,192,941","1,758,309,497",76.40,76.80,75.10,75.80,+0.20,"9,469"
110/07/30,"32,887,116","2,466,552,022",75.80,76.00,74.40,75.00,-0.80,"10,696"
110/08/02,"21,286,889","1,605,496,143",75.00,76.50,74.50,76.50,+1.50,"8,159"
110/08/03,"10,892,296","829,844,314",76.80,76.80,75.70,76.40,-0.10,"4,753"
110/08/04,"11,976,629","912,201,893",76.50,76.80,75.80,76.30,-0.10,"4,703"
110/08/05,"10,830,860","824,826,667",76.00,76.40,75.80,76.30, 0.00,"4,295"
110/08/06,"11,450,474","869,730,402",76.30,76.50,75.50,76.00,-0.30,"5,078"
110/08/09,"19,735,169","1,492,818,443",75.80,76.40,75.00,76.10,+0.10,"6,419"
110/08/10,"13,223,981","1,007,889,007",76.00,77.00,75.80,76.00,-0.10,"4,122"
110/08/11,"45,809,692","3,598,840,217",77.40,79.80,77.10,79.20,+3.20,"21,072"
110/08/12,"17,826,180","1,404,780,224",79.90,79.90,78.20,78.80,-0.40,"8,044"
110/08/13,"14,805,771","1,156,652,203",78.60,78.80,77.70,78.10,-0.70,"6,338"
110/08/16,"20,193,147","1,548,885,958",77.70,77.70,76.00,76.50,-1.60,"9,519"
110/08/17,"25,231,481","1,961,129,103",77.00,78.20,76.70,78.20,+1.70,"8,544"
110/08/18,"17,111,938","1,328,691,120",77.20,78.30,77.00,78.00,-0.20,"7,399"
110/08/19,"23,157,615","1,786,811,622",77.40,77.90,76.70,77.00,-1.00,"7,693"
110/08/20,"20,125,110","1,536,849,460",77.20,77.50,75.60,76.50,-0.50,"8,667"
110/08/23,"33,374,009","2,626,146,540",77.60,79.30,77.50,79.00,+2.50,"11,184"
110/08/24,"29,833,574","2,374,680,152",79.00,80.40,78.30,80.40,+1.40,"10,350"
110/08/25,"19,093,436","1,536,286,723",80.80,81.00,79.70,80.80,+0.40,"8,389"
110/08/26,"17,319,883","1,397,577,507",80.50,81.40,79.90,81.30,+0.50,"6,776"
110/08/27,"28,901,068","2,386,283,808",81.00,83.50,80.90,83.50,+2.20,"13,238"
110/08/30,"25,817,333","2,171,171,944",83.80,84.80,83.00,84.80,+1.30,"10,672"
110/08/31,"34,790,145","2,937,596,527",84.00,85.00,83.60,85.00,+0.20,"11,685"
110/09/01,"21,974,074","1,862,337,481",84.60,85.50,84.00,84.20,-0.80,"8,981"
110/09/02,"29,167,266","2,423,421,511",84.10,84.10,82.30,82.70,-1.50,"12,314"
110/09/03,"37,959,062","3,205,430,926",83.40,85.00,83.20,84.80,+2.10,"13,483"
110/09/06,"51,372,524","4,000,457,859",77.70,79.40,76.80,77.20,X0.00,"27,946"
110/09/07,"19,879,790","1,548,263,426",77.60,78.40,77.00,78.10,+0.90,"9,985"
110/09/08,"30,040,978","2,320,848,019",78.00,78.00,76.60,77.40,-0.70,"14,710"
110/09/09,"19,937,456","1,529,126,102",76.90,77.40,76.10,77.40, 0.00,"10,135"
110/09/10,"13,634,332","1,058,165,900",77.50,78.00,77.00,77.60,+0.20,"6,055"
110/09/13,"46,452,018","3,733,510,014",78.60,82.20,78.30,81.40,+3.80,"19,008"
110/09/14,"27,068,980","2,206,073,972",81.90,83.20,80.70,80.80,-0.60,"13,475"
110/09/15,"23,931,322","1,938,284,546",80.50,81.50,80.10,81.40,+0.60,"13,987"
110/09/16,"17,040,948","1,379,542,216",80.80,81.90,80.30,80.70,-0.70,"8,498"
110/09/17,"43,168,256","3,426,233,374",80.70,80.90,78.80,78.80,-1.90,"16,506"
110/09/22,"42,099,392","3,232,757,196",76.70,77.70,76.10,77.10,-1.70,"21,749"
110/09/23,"16,470,770","1,278,324,989",78.00,78.10,77.20,77.40,+0.30,"8,794"
110/09/24,"15,422,663","1,196,760,270",78.10,78.20,77.20,77.50,+0.10,"7,869"
110/09/27,"12,896,879","1,003,145,943",77.60,78.30,77.40,77.70,+0.20,"5,658"
110/09/28,"12,142,388","937,774,259",77.40,77.60,76.70,77.50,-0.20,"6,340"
110/09/29,"18,948,569","1,454,285,430",77.10,77.50,76.50,76.70,-0.80,"10,804"
110/09/30,"15,113,922","1,160,822,129",77.20,77.20,76.50,76.70, 0.00,"5,358"
110/10/01,"34,879,669","2,631,568,327",76.50,76.60,74.80,75.40,-1.30,"21,014"
110/10/04,"21,367,315","1,598,812,840",75.70,75.90,74.00,74.40,-1.00,"10,968"
110/10/05,"24,346,320","1,790,831,859",74.20,74.20,72.70,73.80,-0.60,"13,190"
110/10/06,"22,774,454","1,694,197,266",74.50,75.30,73.70,74.70,+0.90,"9,081"
110/10/07,"22,667,017","1,718,303,523",75.50,76.50,75.20,75.50,+0.80,"10,084"
110/10/08,"10,234,368","771,230,399",76.10,76.10,75.00,75.30,-0.20,"4,660"
110/10/12,"16,262,789","1,207,906,632",74.40,74.80,73.60,74.80,-0.50,"7,234"
110/10/13,"12,515,882","932,429,092",74.90,75.40,74.10,74.50,-0.30,"5,391"
110/10/14,"10,166,342","759,386,122",75.00,75.10,74.10,74.40,-0.10,"5,616"
110/10/15,"16,907,314","1,272,114,387",75.00,75.50,74.60,75.10,+0.70,"6,899"
110/10/18,"13,753,384","1,035,769,158",75.50,75.80,75.00,75.10, 0.00,"5,429"
110/10/19,"14,799,783","1,110,159,258",75.20,75.50,74.60,74.80,-0.30,"7,748"
110/10/20,"16,770,621","1,247,912,460",74.90,75.00,74.10,74.30,-0.50,"8,878"
110/10/21,"21,859,887","1,633,560,037",74.00,75.30,73.90,74.80,+0.50,"5,509"
110/10/22,"15,496,632","1,150,308,951",74.80,75.10,73.90,74.10,-0.70,"7,605"
110/10/25,"9,036,759","673,935,196",74.10,75.00,74.10,74.80,+0.70,"5,089"
110/10/26,"14,505,541","1,091,836,193",74.90,75.50,74.50,75.50,+0.70,"6,633"
110/10/27,"15,242,531","1,138,391,903",74.90,75.20,74.40,75.00,-0.50,"8,084"
110/10/28,"10,594,589","789,892,019",75.00,75.00,74.40,74.50,-0.50,"5,917"
110/10/29,"45,596,696","3,352,833,279",73.50,73.80,73.20,73.60,-0.90,"33,197"
110/11/01,"25,581,088","1,872,587,977",73.70,74.00,73.00,73.10,-0.50,"18,335"
110/11/02,"31,733,604","2,309,520,096",73.10,73.50,72.30,72.60,-0.50,"20,906"
110/11/03,"14,911,092","1,083,163,963",72.60,73.00,72.40,72.70,+0.10,"11,467"
110/11/04,"14,876,750","1,080,695,224",72.80,73.00,72.50,72.50,-0.20,"9,819"
110/11/05,"16,014,627","1,157,525,309",72.70,72.80,72.00,72.50, 0.00,"12,008"
110/11/08,"17,910,862","1,313,404,036",72.50,73.70,72.40,73.60,+1.10,"10,878"
110/11/09,"16,178,234","1,185,126,819",73.80,73.80,73.00,73.10,-0.50,"9,339"
110/11/10,"16,675,523","1,217,903,575",73.10,73.40,72.80,73.00,-0.10,"8,006"
110/11/11,"15,654,511","1,144,090,803",73.20,73.40,72.80,73.00, 0.00,"8,358"
110/11/12,"15,105,696","1,107,870,240",73.50,73.60,73.10,73.30,+0.30,"8,090"
110/11/15,"19,398,275","1,438,647,792",73.50,74.70,73.40,74.00,+0.70,"12,273"
110/11/16,"19,705,454","1,452,459,822",74.20,74.30,73.30,74.00, 0.00,"10,403"
110/11/17,"42,669,663","3,210,283,063",74.00,76.10,74.00,76.10,+2.10,"22,249"
110/11/18,"33,617,984","2,567,599,950",76.10,77.20,75.60,76.40,+0.30,"17,197"
110/11/19,"30,799,839","2,321,081,875",76.30,76.30,74.80,74.80,-1.60,"16,714"
110/11/22,"22,827,485","1,699,480,789",74.40,74.90,74.20,74.40,-0.40,"10,044"
110/11/23,"22,481,851","1,673,530,275",74.30,75.10,74.10,74.30,-0.10,"11,683"
110/11/24,"17,623,567","1,316,889,491",74.40,75.50,74.30,74.40,+0.10,"9,015"
110/11/25,"12,862,725","955,889,908",74.60,74.80,74.20,74.30,-0.10,"7,035"
110/11/26,"32,961,290","2,454,129,439",74.70,75.10,74.20,74.20,-0.10,"14,961"
110/11/29,"25,062,175","1,842,415,702",73.80,74.00,73.00,73.50,-0.70,"14,849"
110/11/30,"46,446,954","3,404,068,960",73.70,73.90,73.00,73.10,-0.40,"14,720"
110/12/01,"16,569,331","1,222,578,455",73.10,74.50,73.00,74.10,+1.00,"8,771"
110/12/02,"14,608,608","1,077,267,074",73.60,74.10,73.40,73.70,-0.40,"8,516"
110/12/03,"18,528,622","1,372,726,100",74.10,74.60,73.90,73.90,+0.20,"7,905"
110/12/06,"16,796,794","1,241,353,933",73.90,74.20,73.40,74.10,+0.20,"7,685"
110/12/07,"22,528,601","1,681,395,747",74.30,75.30,73.90,75.30,+1.20,"9,479"
110/12/08,"24,996,561","1,887,335,256",75.30,76.00,75.00,76.00,+0.70,"13,161"
110/12/09,"15,575,405","1,181,054,038",75.60,76.20,75.50,76.00, 0.00,"8,854"
110/12/10,"14,330,192","1,089,598,638",76.10,76.40,75.80,75.90,-0.10,"7,451"
110/12/13,"20,345,980","1,548,530,601",76.50,76.90,75.50,75.70,-0.20,"12,323"
110/12/14,"15,330,803","1,149,166,256",75.30,75.40,74.80,74.90,-0.80,"9,187"
110/12/15,"14,251,165","1,063,646,075",74.70,74.90,74.40,74.60,-0.30,"8,605"
110/12/16,"11,650,531","870,434,047",74.70,75.00,74.50,74.90,+0.30,"5,429"
110/12/17,"94,657,439","7,043,586,364",74.90,75.20,74.30,74.30,-0.60,"8,935"
110/12/20,"17,531,043","1,301,967,218",74.40,74.90,74.00,74.10,-0.20,"10,477"
110/12/21,"12,868,303","962,743,308",74.20,75.10,74.20,74.80,+0.70,"6,321"
110/12/22,"11,956,795","891,235,095",75.00,75.00,74.40,74.40,-0.40,"8,428"
110/12/23,"9,255,224","691,203,705",74.50,75.00,74.40,74.80,+0.40,"4,519"
110/12/24,"12,164,773","915,436,696",75.00,75.70,74.80,75.20,+0.40,"5,521"
110/12/27,"9,593,109","723,042,966",75.50,75.60,75.20,75.20, 0.00,"6,408"
110/12/28,"17,437,907","1,319,501,033",75.50,75.90,75.20,75.90,+0.70,"7,433"
110/12/29,"19,964,111","1,523,993,593",76.20,76.60,76.00,76.60,+0.70,"10,491"
110/12/30,"13,553,094","1,035,821,503",76.70,76.90,76.20,76.30,-0.30,"9,183"
109/01/02,"6,752,734","313,641,661",46.60,46.70,46.30,46.45,+0.05,"3,707"
109/01/03,"10,274,009","479,870,392",46.50,46.85,46.45,46.75,+0.30,"3,516"
109/01/06,"7,800,140","361,558,690",46.55,46.55,46.20,46.40,-0.35,"2,618"
109/01/07,"8,345,434","386,139,724",46.40,46.50,46.15,46.30,-0.10,"2,790"
109/01/08,"11,318,932","519,428,863",46.10,46.10,45.80,45.80,-0.50,"3,614"
109/01/09,"10,746,081","494,261,726",45.90,46.05,45.90,46.00,+0.20,"3,823"
109/01/10,"11,056,777","512,891,022",46.05,46.50,46.05,46.40,+0.40,"4,934"
109/01/13,"13,559,557","633,782,614",46.55,46.90,46.50,46.80,+0.40,"4,333"
109/01/14,"13,108,152","615,698,696",46.90,47.05,46.85,47.00,+0.20,"4,026"
109/01/15,"11,321,551","530,204,446",47.05,47.05,46.60,46.80,-0.20,"3,418"
109/01/16,"15,160,579","708,794,484",46.80,46.90,46.60,46.90,+0.10,"2,893"
109/01/17,"12,606,769","593,196,043",47.00,47.15,46.90,47.15,+0.25,"4,639"
109/01/20,"9,469,013","445,779,159",47.15,47.15,47.00,47.10,-0.05,"3,487"
109/01/30,"40,112,249","1,817,507,269",46.00,46.05,44.60,45.00,-2.10,"12,091"
109/01/31,"14,884,589","671,517,249",45.00,45.65,44.80,45.05,+0.05,"4,821"
109/02/03,"18,054,022","795,192,046",43.30,44.65,43.30,44.15,-0.90,"6,567"
109/02/04,"13,436,588","600,472,990",44.20,45.05,44.10,45.05,+0.90,"4,206"
109/02/05,"9,970,515","450,038,487",45.10,45.40,44.55,45.40,+0.35,"3,330"
109/02/06,"12,907,210","590,946,015",45.60,46.00,45.50,46.00,+0.60,"3,157"
109/02/07,"12,602,855","572,231,691",45.40,45.70,45.20,45.40,-0.60,"3,657"
109/02/10,"11,903,931","535,839,736",44.75,45.25,44.75,45.15,-0.25,"3,680"
109/02/11,"11,565,457","530,924,522",45.80,46.00,45.75,46.00,+0.85,"3,741"
109/02/12,"19,505,418","906,755,451",46.55,46.65,46.30,46.35,+0.35,"5,633"
109/02/13,"12,332,323","568,415,227",46.40,46.40,45.95,46.05,-0.30,"3,514"
109/02/14,"6,672,300","307,459,908",46.00,46.15,45.95,46.15,+0.10,"1,985"
109/02/17,"6,536,560","298,990,840",45.90,45.95,45.65,45.95,-0.20,"2,502"
109/02/18,"6,244,460","286,541,060",45.80,46.00,45.70,46.00,+0.05,"2,360"
109/02/19,"7,185,602","332,310,771",46.00,46.40,45.90,46.35,+0.35,"2,690"
109/02/20,"9,498,997","438,012,733",46.30,46.35,45.90,46.10,-0.25,"2,911"
109/02/21,"6,792,650","310,773,847",45.55,45.95,45.55,45.70,-0.40,"2,502"
109/02/24,"17,144,822","772,578,984",45.30,45.35,44.90,45.00,-0.70,"6,224"
109/02/25,"9,054,312","405,805,053",44.50,45.00,44.50,44.95,-0.05,"3,704"
109/02/26,"14,219,348","634,501,112",44.50,44.90,44.30,44.70,-0.25,"4,668"
109/02/27,"15,768,868","700,931,536",44.60,44.65,44.35,44.45,-0.25,"4,534"
109/03/02,"17,791,593","782,099,524",43.70,44.20,43.60,43.95,-0.50,"6,275"
109/03/03,"11,304,756","499,251,879",44.10,44.30,44.10,44.15,+0.20,"3,891"
109/03/04,"11,005,726","486,411,488",44.05,44.45,44.00,44.45,+0.30,"3,106"
109/03/05,"10,640,115","478,981,455",45.20,45.20,44.80,45.15,+0.70,"3,260"
109/03/06,"14,599,375","647,439,175",44.90,44.95,44.10,44.20,-0.95,"5,272"
109/03/09,"36,016,216","1,537,159,936",43.40,43.40,42.35,42.35,-1.85,"14,931"
109/03/10,"22,245,818","944,860,523",42.00,43.00,42.00,42.35, 0.00,"7,760"
109/03/11,"21,835,875","925,915,220",42.35,42.65,42.15,42.15,-0.20,"6,479"
109/03/12,"33,454,565","1,367,131,981",41.90,42.05,40.40,40.50,-1.65,"14,019"
109/03/13,"65,107,292","2,490,440,248",38.50,39.65,36.95,39.65,-0.85,"17,031"
109/03/16,"38,573,225","1,494,282,167",39.95,39.95,38.00,38.05,-1.60,"12,498"
109/03/17,"38,282,391","1,434,418,071",37.35,38.05,37.00,37.35,-0.70,"10,833"
109/03/18,"30,545,208","1,130,248,607",37.40,37.55,36.70,36.85,-0.50,"11,557"
109/03/19,"46,895,323","1,656,876,939",36.00,36.00,34.85,34.85,-2.00,"15,533"
109/03/20,"44,141,050","1,606,854,913",35.20,37.50,35.20,37.50,+2.65,"13,724"
109/03/23,"25,571,381","918,490,690",35.65,36.45,35.20,36.00,-1.50,"6,903"
109/03/24,"24,382,066","894,773,242",36.40,37.20,36.25,36.25,+0.25,"7,241"
109/03/25,"21,063,887","781,520,164",37.15,37.40,36.60,37.10,+0.85,"6,604"
109/03/26,"15,831,237","589,672,874",37.55,37.55,36.80,37.30,+0.20,"5,951"
109/03/27,"23,821,133","910,034,450",38.00,38.60,37.90,38.30,+1.00,"7,771"
109/03/30,"13,042,612","492,069,876",37.30,38.10,37.20,37.90,-0.40,"4,122"
109/03/31,"20,596,405","778,479,226",38.30,38.40,37.30,37.55,-0.35,"6,198"
109/04/01,"13,506,234","505,372,661",37.50,37.60,37.20,37.40,-0.15,"4,633"
109/04/06,"25,332,672","944,337,885",38.10,38.30,36.80,37.30,-0.10,"7,435"
109/04/07,"19,756,103","737,902,544",37.60,37.75,37.05,37.25,-0.05,"5,985"
109/04/08,"20,967,571","793,817,548",37.20,38.15,37.20,37.95,+0.70,"6,969"
109/04/09,"14,204,067","542,248,766",38.10,38.45,38.00,38.20,+0.25,"4,311"
109/04/10,"17,114,306","667,831,824",38.20,39.60,38.15,39.20,+1.00,"6,100"
109/04/13,"15,164,813","601,051,217",40.00,40.00,39.30,39.50,+0.30,"5,786"
109/04/14,"19,532,331","786,911,890",39.55,40.80,39.50,40.65,+1.15,"6,445"
109/04/15,"17,651,290","721,603,993",40.90,41.15,40.65,41.05,+0.40,"6,673"
109/04/16,"21,971,619","884,985,807",40.55,40.55,40.20,40.20,-0.85,"7,005"
109/04/17,"18,758,672","766,239,127",40.55,41.35,40.40,40.60,+0.40,"6,874"
109/04/20,"10,911,479","438,938,660",40.50,40.60,40.10,40.10,-0.50,"4,213"
109/04/21,"18,671,544","733,843,928",39.95,40.00,38.85,39.00,-1.10,"7,366"
109/04/22,"14,354,830","558,587,449",38.55,39.45,38.35,39.45,+0.45,"5,354"
109/04/23,"10,879,769","430,799,107",39.50,40.10,39.20,39.60,+0.15,"4,257"
109/04/24,"9,989,353","393,247,543",39.35,39.80,39.20,39.20,-0.40,"3,038"
109/04/27,"11,851,531","473,950,136",39.90,40.25,39.50,40.10,+0.90,"4,219"
109/04/28,"7,655,849","308,068,279",40.45,40.45,40.05,40.30,+0.20,"2,829"
109/04/29,"15,274,925","627,989,788",40.40,41.45,40.40,41.05,+0.75,"5,661"
109/04/30,"20,246,120","851,364,671",41.60,42.50,41.60,42.30,+1.25,"6,914"
109/05/04,"24,649,105","1,004,506,710",40.80,41.30,40.40,40.75,-1.55,"8,857"
109/05/05,"8,102,348","330,339,926",41.10,41.10,40.55,40.65,-0.10,"3,245"
109/05/06,"8,991,553","364,978,386",40.55,40.90,40.30,40.55,-0.10,"3,158"
109/05/07,"10,433,712","423,472,383",40.50,40.85,40.45,40.50,-0.05,"3,406"
109/05/08,"9,626,405","393,043,235",41.00,41.15,40.65,40.65,+0.15,"2,872"
109/05/11,"10,618,884","438,528,225",41.00,41.60,40.95,41.20,+0.55,"3,609"
109/05/12,"14,820,252","608,152,668",41.00,41.30,40.70,41.20, 0.00,"4,577"
109/05/13,"9,772,855","400,273,605",41.15,41.20,40.70,40.95,-0.25,"4,148"
109/05/14,"12,588,440","512,119,663",40.95,40.95,40.50,40.55,-0.40,"5,046"
109/05/15,"16,569,146","680,855,058",41.20,41.30,40.75,41.15,+0.60,"5,355"
109/05/18,"7,305,693","300,615,161",41.00,41.45,40.90,41.20,+0.05,"2,871"
109/05/19,"21,735,909","910,728,528",42.00,42.20,41.50,42.00,+0.80,"7,339"
109/05/20,"16,158,614","682,548,304",42.10,42.35,42.00,42.25,+0.25,"5,250"
109/05/21,"14,589,024","619,561,163",42.10,42.80,42.00,42.70,+0.45,"6,468"
109/05/22,"15,423,030","646,315,610",42.45,42.45,41.60,41.70,-1.00,"4,834"
109/05/25,"8,215,465","340,603,702",41.90,41.95,41.00,41.70, 0.00,"2,551"
109/05/26,"18,596,544","790,774,402",41.75,42.80,41.50,42.45,+0.75,"6,198"
109/05/27,"10,481,595","446,823,166",42.45,42.90,42.45,42.65,+0.20,"3,224"
109/05/28,"11,204,676","472,730,694",42.85,42.85,41.75,42.05,-0.60,"3,653"
109/05/29,"24,010,130","1,013,750,925",41.65,42.40,41.65,42.40,+0.35,"3,570"
109/06/01,"10,918,155","466,972,915",42.80,43.00,42.50,42.50,+0.10,"4,546"
109/06/02,"9,343,354","400,952,839",42.80,43.00,42.65,42.95,+0.45,"3,291"
109/06/03,"14,849,561","644,852,280",43.25,43.60,43.20,43.55,+0.60,"5,272"
