0,1,2,3,4,5,6,7,8
110/03/25,"28,497,061","1,333,815,401",46.80,47.10,46.50,46.85,+0.35,"8,909"
110/03/26,"49,753,892","2,360,667,128",47.10,47.90,47.05,47.60,+0.75,"18,070"
110/03/29,"38,634,084","1,853,110,990",47.95,48.30,47.65,48.00,+0.40,"11,402"
110/03/30,"31,855,509","1,521,608,472",48.10,48.15,47.50,48.00, 0.00,"10,500"
110/03/31,"30,638,192","1,471,945,840",48.00,48.50,47.70,47.95,-0.05,"9,099"
110/04/01,"21,824,797","1,048,785,575",48.30,48.45,47.80,47.95, 0.00,"7,042"
110/04/06,"22,036,806","1,058,438,357",48.25,48.35,47.85,48.00,+0.05,"7,142"
110/04/07,"17,894,742","855,593,273",48.00,48.15,47.55,48.00, 0.00,"6,539"
110/04/08,"17,216,293","820,105,399",47.80,47.85,47.50,47.65,-0.35,"6,098"
110/04/09,"23,913,015","1,131,590,442",47.60,47.80,47.10,47.25,-0.40,"8,603"
110/04/12,"52,956,544","2,578,912,571",48.35,49.20,48.30,48.80,+1.55,"18,197"
110/04/13,"36,122,797","1,781,331,780",49.60,49.80,48.90,49.00,+0.20,"14,188"
110/04/14,"25,919,254","1,257,850,812",49.05,49.20,48.10,48.55,-0.45,"9,938"
110/04/15,"44,763,258","2,215,276,391",48.95,49.80,48.85,49.80,+1.25,"16,670"
110/04/16,"27,757,204","1,374,424,642",49.65,49.85,49.15,49.85,+0.05,"12,015"
110/04/19,"73,092,063","3,685,939,525",49.95,51.90,49.95,51.60,+1.75,"23,416"
110/04/20,"51,614,572","2,644,024,215",51.70,52.30,50.60,51.40,-0.20,"19,794"
110/04/21,"40,608,905","2,057,856,621",50.70,51.10,50.30,50.90,-0.50,"14,662"
110/04/22,"46,158,951","2,360,491,994",51.20,51.80,50.30,50.70,-0.20,"16,203"
110/04/23,"20,249,476","1,027,546,514",50.80,51.00,50.30,50.90,+0.20,"8,122"
110/04/26,"43,173,157","2,243,592,735",51.00,52.40,51.00,52.10,+1.20,"14,641"
110/04/27,"44,541,375","2,342,796,580",52.10,53.00,51.90,52.90,+0.80,"13,736"
110/04/28,"40,420,179","2,145,125,744",53.40,53.90,52.40,53.00,+0.10,"12,729"
110/04/29,"32,227,588","1,692,028,070",53.00,53.10,52.10,52.30,-0.70,"10,541"
110/05/03,"72,269,966","3,859,563,877",53.00,54.10,52.60,52.60,+0.30,"24,371"
110/05/04,"59,032,701","3,056,686,478",53.10,53.50,50.50,51.70,-0.90,"17,461"
110/05/05,"116,232,641","6,052,871,731",52.10,54.80,51.70,53.60,+1.90,"27,063"
110/05/06,"74,932,129","4,062,569,323",54.50,56.00,53.70,54.40,+0.80,"19,345"
110/05/07,"44,351,458","2,442,328,270",55.00,55.40,54.60,55.10,+0.70,"13,705"
110/05/10,"104,052,638","5,962,839,848",55.60,58.70,55.50,58.20,+3.10,"36,161"
110/05/11,"142,884,229","8,193,508,468",58.20,59.50,55.10,56.60,-1.60,"46,528"
110/05/12,"140,026,387","7,446,466,420",56.60,56.60,51.00,52.30,-4.30,"47,240"
110/05/13,"84,599,042","4,340,671,654",50.30,52.50,50.00,51.10,-1.20,"28,854"
110/05/14,"50,274,936","2,596,951,822",52.20,52.90,50.80,51.50,+0.40,"17,923"
110/05/17,"76,059,928","3,741,473,745",49.10,50.20,48.15,48.65,-2.85,"29,065"
110/05/18,"90,882,687","4,814,340,674",50.30,53.50,50.30,53.50,+4.85,"25,820"
110/05/19,"78,932,148","4,271,284,365",54.00,54.90,53.00,54.30,+0.80,"24,531"
110/05/20,"45,362,721","2,435,988,695",54.80,54.80,53.20,53.30,-1.00,"16,043"
110/05/21,"83,602,109","4,568,069,301",54.80,56.00,53.20,54.20,+0.90,"24,327"
110/05/24,"36,669,608","1,966,956,728",53.70,54.00,53.20,53.90,-0.30,"14,150"
110/05/25,"37,077,601","2,015,132,559",54.10,54.90,53.80,54.30,+0.40,"11,649"
110/05/26,"21,525,383","1,165,765,162",54.60,54.80,53.80,54.40,+0.10,"7,185"
110/05/27,"76,325,673","4,120,523,527",53.60,54.40,53.00,54.40, 0.00,"15,284"
110/05/28,"53,531,291","2,956,664,111",54.70,55.70,54.10,55.50,+1.10,"16,745"
110/05/31,"32,880,064","1,838,967,753",55.50,56.40,55.30,55.90,+0.40,"12,598"
110/06/01,"16,266,892","908,332,412",56.00,56.40,55.50,55.80,-0.10,"7,595"
110/06/02,"26,324,535","1,472,803,912",55.80,56.30,55.60,56.30,+0.50,"10,082"
110/06/03,"20,051,611","1,125,317,686",56.70,56.80,55.70,55.80,-0.50,"8,001"
110/06/04,"26,136,137","1,438,115,875",55.20,55.60,54.80,55.00,-0.80,"9,948"
110/06/07,"24,681,530","1,343,142,138",55.10,55.20,53.20,54.70,-0.30,"8,494"
110/06/08,"18,198,849","998,980,582",55.10,55.40,54.60,54.80,+0.10,"6,897"
110/06/09,"27,460,179","1,485,974,388",54.70,54.80,53.80,54.30,-0.50,"9,269"
110/06/10,"20,049,746","1,092,112,488",54.60,54.80,54.00,54.70,+0.40,"6,192"
110/06/11,"26,770,059","1,467,447,964",54.70,55.50,54.40,54.50,-0.20,"8,940"
110/06/15,"18,636,566","1,013,579,126",54.60,54.70,54.20,54.30,-0.20,"6,547"
110/06/16,"28,459,572","1,540,523,059",54.10,54.60,53.70,54.30, 0.00,"10,030"
110/06/17,"18,137,843","976,222,795",53.60,54.20,53.50,54.00,-0.30,"5,963"
110/06/18,"31,636,318","1,694,482,671",53.80,54.00,53.40,53.60,-0.40,"8,903"
110/06/21,"60,737,704","3,165,993,374",52.90,52.90,51.50,52.00,-1.60,"21,291"
110/06/22,"22,767,020","1,198,502,602",52.50,53.00,52.30,52.60,+0.60,"8,195"
110/06/23,"37,496,029","2,013,585,102",52.70,54.20,52.60,54.10,+1.50,"12,949"
110/06/24,"18,604,408","999,924,025",53.80,54.10,53.50,53.80,-0.30,"5,607"
110/06/25,"22,728,338","1,235,625,040",54.30,54.60,54.00,54.30,+0.50,"6,893"
110/06/28,"13,806,297","749,892,844",54.50,54.50,54.10,54.30, 0.00,"4,084"
110/06/29,"27,124,845","1,455,799,031",54.20,54.20,53.30,53.70,-0.60,"7,899"
110/06/30,"19,773,876","1,066,875,746",53.70,54.20,53.60,53.90,+0.20,"5,172"
110/07/01,"16,255,689","878,024,065",53.80,54.40,53.70,53.90, 0.00,"5,109"
110/07/02,"13,291,034","717,997,241",53.90,54.30,53.80,53.90, 0.00,"3,622"
110/07/05,"15,417,686","835,615,763",54.30,54.40,54.10,54.20,+0.30,"5,475"
110/07/06,"16,195,579","878,685,040",54.40,54.40,54.10,54.10,-0.10,"4,575"
110/07/07,"17,361,883","934,748,815",53.90,54.00,53.60,54.00,-0.10,"5,492"
110/07/08,"30,765,656","1,675,942,701",54.10,54.90,54.10,54.40,+0.40,"9,644"
110/07/09,"34,898,807","1,878,700,188",54.20,54.30,53.60,53.80,-0.60,"8,439"
110/07/12,"86,411,156","4,872,900,224",55.30,57.60,55.30,55.70,+1.90,"29,293"
110/07/13,"56,176,921","3,175,315,271",56.50,57.00,56.00,56.10,+0.40,"17,513"
110/07/14,"52,106,953","2,968,446,105",56.60,57.50,56.40,57.00,+0.90,"17,613"
110/07/15,"55,396,975","3,213,267,177",57.20,58.70,57.10,58.10,+1.10,"18,070"
110/07/16,"68,725,330","4,068,312,381",58.20,59.90,57.70,59.80,+1.70,"24,565"
110/07/19,"59,101,441","3,542,035,158",60.40,61.00,59.10,59.70,-0.10,"19,059"
110/07/20,"77,564,654","4,516,077,437",58.50,59.10,57.60,57.90,-1.80,"24,233"
110/07/21,"48,914,018","2,849,430,884",58.50,58.80,57.70,58.30,+0.40,"15,609"
110/07/22,"83,848,156","5,005,827,109",58.80,60.50,58.60,60.10,+1.80,"23,284"
110/07/23,"68,367,196","4,110,038,791",60.50,60.60,59.50,60.30,+0.20,"18,120"
110/07/26,"83,691,025","4,792,373,848",58.30,58.70,56.10,56.20,X0.00,"28,305"
110/07/27,"41,796,057","2,309,785,394",56.20,56.20,55.00,55.00,-1.20,"17,035"
110/07/28,"70,710,721","3,798,815,914",54.40,54.50,53.10,53.80,-1.20,"22,678"
110/07/29,"34,000,570","1,847,177,528",54.40,54.80,53.60,54.80,+1.00,"9,322"
110/07/30,"24,435,333","1,326,284,534",54.50,54.70,54.00,54.30,-0.50,"7,577"
110/08/02,"32,339,862","1,780,425,750",54.50,55.80,54.10,55.80,+1.50,"8,074"
110/08/03,"16,218,040","894,780,421",55.20,55.50,54.90,55.40,-0.40,"6,462"
110/08/04,"18,460,106","1,022,529,161",55.50,55.90,55.10,55.20,-0.20,"5,080"
110/08/05,"14,125,192","781,196,770",55.50,55.70,55.10,55.20, 0.00,"4,665"
110/08/06,"19,744,070","1,088,112,118",55.50,55.50,54.80,55.10,-0.10,"5,490"
110/08/09,"28,753,950","1,578,864,891",55.20,55.40,54.30,55.20,+0.10,"6,656"
110/08/10,"19,121,159","1,054,680,374",55.30,55.60,54.90,54.90,-0.30,"5,376"
110/08/11,"51,432,143","2,877,660,272",55.60,56.60,55.40,56.00,+1.10,"17,422"
110/08/12,"26,297,404","1,474,176,946",56.50,56.60,55.70,56.00, 0.00,"6,834"
110/08/13,"29,234,138","1,612,274,860",55.80,55.90,54.90,55.00,-1.00,"9,813"
110/08/16,"41,107,888","2,228,960,050",54.80,55.30,53.50,54.30,-0.70,"13,050"
110/08/17,"25,303,072","1,380,890,222",54.30,54.90,54.20,54.70,+0.40,"6,710"
110/08/18,"31,085,775","1,684,637,271",54.10,54.40,53.90,54.40,-0.30,"10,535"
110/08/19,"35,254,164","1,904,216,754",54.50,54.70,53.70,53.80,-0.60,"9,773"
110/08/20,"26,864,345","1,440,919,045",54.10,54.30,53.20,53.70,-0.10,"9,649"
110/08/23,"38,517,106","2,118,276,253",54.40,55.40,54.30,55.10,+1.40,"10,547"
110/08/24,"26,959,048","1,495,093,386",55.40,55.80,55.00,55.80,+0.70,"8,506"
110/08/25,"17,343,400","967,586,126",55.80,56.00,55.40,56.00,+0.20,"6,022"
110/08/26,"26,266,326","1,468,954,060",56.20,56.30,55.50,56.00, 0.00,"6,906"
110/08/27,"54,867,528","3,138,344,264",56.20,57.90,56.00,57.70,+1.70,"19,252"
110/08/30,"73,199,672","4,312,327,620",58.20,59.50,58.10,59.50,+1.80,"24,243"
110/08/31,"48,348,805","2,867,465,366",59.30,59.90,58.80,59.60,+0.10,"14,123"
110/09/01,"26,926,731","1,598,593,101",59.70,59.90,59.10,59.20,-0.40,"9,518"
110/09/02,"35,489,691","2,079,319,880",59.30,59.30,58.00,58.70,-0.50,"12,783"
110/09/03,"35,016,881","2,083,177,941",59.20,60.00,58.90,59.60,+0.90,"12,516"
110/09/06,"22,655,092","1,344,402,755",59.50,59.80,58.80,59.20,-0.40,"8,119"
110/09/07,"17,258,133","1,021,241,453",59.40,59.50,58.90,59.20, 0.00,"6,012"
110/09/08,"32,324,552","1,890,347,880",59.20,59.30,57.90,58.50,-0.70,"11,303"
110/09/09,"15,246,559","888,673,567",58.30,58.70,57.80,58.70,+0.20,"5,703"
110/09/10,"17,642,110","1,042,630,336",58.80,59.40,58.40,59.20,+0.50,"6,175"
110/09/13,"46,011,124","2,757,258,385",59.20,60.50,59.10,59.90,+0.70,"15,881"
110/09/14,"29,770,053","1,788,130,959",60.30,60.60,59.60,59.80,-0.10,"9,805"
110/09/15,"18,072,445","1,075,740,675",59.40,59.90,59.10,59.50,-0.30,"6,990"
110/09/16,"20,375,954","1,219,086,934",59.70,60.30,59.40,59.70,+0.20,"7,223"
110/09/17,"32,525,660","1,925,463,267",59.90,60.00,58.90,58.90,-0.80,"8,401"
110/09/22,"70,918,454","4,017,099,977",57.20,57.30,55.90,56.80,-2.10,"28,382"
110/09/23,"18,930,420","1,085,510,582",57.30,57.60,57.10,57.50,+0.70,"7,408"
110/09/24,"14,990,984","867,840,137",58.00,58.30,57.60,57.80,+0.30,"5,541"
110/09/27,"27,938,970","1,632,272,799",58.00,58.90,57.80,58.70,+0.90,"7,442"
110/09/28,"27,932,935","1,641,431,364",58.70,59.20,58.10,59.00,+0.30,"7,406"
110/09/29,"34,081,578","1,969,041,073",58.00,58.40,57.20,58.00,-1.00,"13,816"
110/09/30,"16,879,546","976,110,040",58.00,58.00,57.50,57.90,-0.10,"5,313"
110/10/01,"27,075,894","1,541,141,225",57.40,57.40,56.60,56.90,-1.00,"11,315"
110/10/04,"18,916,784","1,072,381,296",57.10,57.30,56.30,56.60,-0.30,"7,305"
110/10/05,"31,451,158","1,760,197,631",56.10,56.50,55.40,56.40,-0.20,"10,568"
110/10/06,"30,892,773","1,754,074,152",57.00,57.50,56.20,57.10,+0.70,"9,798"
110/10/07,"22,193,710","1,273,334,089",57.40,57.70,57.10,57.10, 0.00,"8,602"
110/10/08,"12,313,467","703,429,883",57.50,57.50,56.90,57.10, 0.00,"4,973"
110/10/12,"31,696,603","1,777,015,235",56.30,56.50,55.70,56.40,-0.70,"9,217"
110/10/13,"22,150,104","1,246,714,213",56.70,57.10,55.80,56.20,-0.20,"7,683"
110/10/14,"18,355,193","1,037,613,336",56.50,56.90,56.10,56.60,+0.40,"6,429"
110/10/15,"45,639,270","2,645,363,471",57.20,58.50,57.10,58.30,+1.70,"15,738"
110/10/18,"31,650,790","1,861,740,511",58.50,59.20,58.40,58.70,+0.40,"9,419"
110/10/19,"22,802,184","1,341,807,771",59.00,59.20,58.30,58.40,-0.30,"9,385"
110/10/20,"19,402,616","1,133,824,144",58.80,59.00,58.10,58.30,-0.10,"7,643"
110/10/21,"21,296,946","1,251,058,158",58.30,59.10,58.20,58.70,+0.40,"5,057"
110/10/22,"9,995,009","582,710,976",58.70,58.70,58.10,58.30,-0.40,"3,675"
110/10/25,"8,631,701","503,800,176",58.20,58.70,57.90,58.40,+0.10,"3,681"
110/10/26,"21,268,934","1,254,707,859",58.80,59.20,58.40,59.10,+0.70,"6,634"
110/10/27,"10,533,810","617,205,303",59.00,59.00,58.30,58.70,-0.40,"5,981"
110/10/28,"12,728,231","740,095,210",58.40,58.50,57.90,58.10,-0.60,"4,813"
110/10/29,"18,174,853","1,052,466,652",57.90,58.30,57.50,58.10, 0.00,"5,100"
110/11/01,"14,023,450","810,537,558",58.10,58.50,57.60,57.60,-0.50,"5,228"
110/11/02,"13,301,001","766,482,408",57.80,58.10,57.40,57.40,-0.20,"4,811"
110/11/03,"10,219,417","587,961,668",57.50,57.80,57.30,57.60,+0.20,"3,872"
110/11/04,"15,719,987","914,214,712",58.00,58.40,57.80,57.90,+0.30,"5,285"
110/11/05,"12,766,482","741,797,406",57.90,58.50,57.60,58.50,+0.60,"4,917"
110/11/08,"12,925,443","755,940,910",58.30,58.70,58.20,58.70,+0.20,"5,191"
110/11/09,"12,543,540","733,661,486",58.70,58.70,58.30,58.50,-0.20,"4,146"
110/11/10,"8,200,259","480,000,073",58.50,58.70,58.40,58.60,+0.10,"3,407"
110/11/11,"15,342,712","896,839,619",58.70,58.70,58.20,58.60, 0.00,"4,823"
110/11/12,"20,973,799","1,234,843,772",58.70,59.10,58.50,58.90,+0.30,"6,913"
110/11/15,"30,607,549","1,830,183,133",59.20,60.30,59.20,59.70,+0.80,"10,266"
110/11/16,"18,780,286","1,122,462,010",59.90,60.00,59.50,60.00,+0.30,"7,102"
110/11/17,"76,913,753","4,712,104,948",60.30,62.20,60.20,62.20,+2.20,"30,480"
110/11/18,"61,650,948","3,865,267,492",62.10,63.50,61.70,63.00,+0.80,"25,910"
110/11/19,"35,357,523","2,195,394,360",63.00,63.00,61.60,61.80,-1.20,"16,261"
110/11/22,"26,725,185","1,636,272,957",61.50,61.60,60.90,61.10,-0.70,"10,450"
110/11/23,"18,248,961","1,113,499,438",60.80,61.50,60.70,60.80,-0.30,"7,291"
110/11/24,"14,792,634","907,256,275",61.10,61.80,61.00,61.10,+0.30,"6,098"
110/11/25,"20,058,980","1,229,124,517",61.80,61.80,61.00,61.60,+0.50,"5,954"
110/11/26,"45,247,610","2,732,347,949",61.10,61.30,60.00,60.20,-1.40,"18,010"
110/11/29,"28,559,820","1,696,888,976",59.50,59.90,59.00,59.30,-0.90,"13,155"
110/11/30,"46,144,943","2,759,295,718",59.50,60.00,59.10,60.00,+0.70,"8,853"
110/12/01,"22,545,939","1,344,270,991",59.50,60.00,59.10,59.90,-0.10,"8,494"
110/12/02,"20,086,724","1,193,302,044",59.40,59.60,59.20,59.50,-0.40,"6,998"
110/12/03,"14,778,899","886,629,336",59.90,60.40,59.80,59.90,+0.40,"5,824"
110/12/06,"15,253,688","912,138,262",59.80,60.00,59.40,60.00,+0.10,"5,992"
110/12/07,"20,153,727","1,211,458,983",60.10,60.70,59.60,60.70,+0.70,"6,868"
110/12/08,"19,547,300","1,189,589,743",61.00,61.20,60.60,60.70, 0.00,"7,140"
110/12/09,"13,682,890","829,257,961",60.70,61.10,60.40,60.70, 0.00,"6,840"
110/12/10,"13,677,547","828,628,933",60.80,60.80,60.30,60.50,-0.20,"4,875"
110/12/13,"18,742,959","1,144,736,941",61.00,61.50,60.70,60.70,+0.20,"6,964"
110/12/14,"16,115,272","971,000,773",60.60,60.60,60.10,60.20,-0.50,"6,929"
110/12/15,"16,017,010","960,216,167",59.90,60.20,59.80,59.80,-0.40,"8,092"
110/12/16,"12,840,393","772,743,372",60.10,60.40,60.00,60.30,+0.50,"5,663"
110/12/17,"15,747,498","952,220,948",60.30,60.70,60.20,60.50,+0.20,"4,464"
110/12/20,"16,361,467","982,108,872",60.10,60.50,59.90,59.90,-0.60,"6,023"
110/12/21,"12,754,761","768,396,337",59.90,60.50,59.90,60.30,+0.40,"5,885"
110/12/22,"8,993,977","541,936,325",60.30,60.50,60.10,60.30, 0.00,"3,512"
110/12/23,"11,338,401","684,359,612",60.30,60.60,60.20,60.50,+0.20,"4,405"
110/12/24,"21,548,806","1,315,840,854",60.60,61.40,60.50,61.10,+0.60,"7,339"
110/12/27,"12,190,043","747,360,317",61.40,61.50,61.10,61.30,+0.20,"6,070"
110/12/28,"33,848,176","2,101,652,549",61.70,62.40,61.50,62.30,+1.00,"12,200"
110/12/29,"49,051,060","3,091,022,208",62.80,63.30,62.50,63.00,+0.70,"18,495"
110/12/30,"15,904,707","996,187,595",63.00,63.00,62.50,62.50,-0.50,"10,438"
109/01/02,"7,278,644","310,131,372",42.60,42.70,42.50,42.55, 0.00,"2,915"
109/01/03,"13,218,013","564,770,451",42.65,42.85,42.55,42.80,+0.25,"5,294"
109/01/06,"15,638,272","662,334,809",42.60,42.60,42.25,42.25,-0.55,"5,825"
109/01/07,"9,665,368","407,993,676",42.25,42.40,42.10,42.20,-0.05,"4,076"
109/01/08,"16,128,074","675,308,511",42.00,42.00,41.80,41.80,-0.40,"6,100"
109/01/09,"11,479,072","481,716,474",42.00,42.05,41.85,42.00,+0.20,"4,899"
109/01/10,"16,788,228","705,599,736",42.00,42.10,41.95,42.05,+0.05,"5,610"
109/01/13,"24,958,859","1,065,850,628",42.40,42.90,42.40,42.85,+0.80,"8,979"
109/01/14,"20,215,614","867,674,161",43.05,43.05,42.65,42.85, 0.00,"6,650"
109/01/15,"11,983,617","513,156,892",43.00,43.00,42.70,42.90,+0.05,"4,504"
109/01/16,"11,374,198","487,648,910",42.80,42.95,42.70,42.95,+0.05,"4,429"
109/01/17,"14,646,572","629,664,696",43.00,43.10,42.90,43.10,+0.15,"5,523"
109/01/20,"14,093,702","607,266,715",43.10,43.15,43.00,43.10, 0.00,"5,599"
109/01/30,"60,719,128","2,496,397,398",41.95,41.95,40.55,40.60,-2.50,"21,033"
109/01/31,"24,590,700","1,003,628,503",40.65,41.15,40.55,40.65,+0.05,"9,259"
109/02/03,"27,390,891","1,095,389,623",40.00,40.25,39.65,40.20,-0.45,"10,547"
109/02/04,"16,293,668","660,574,189",40.20,40.85,40.05,40.70,+0.50,"5,750"
109/02/05,"14,600,793","596,192,063",40.80,41.00,40.50,40.95,+0.25,"5,507"
109/02/06,"14,920,902","616,439,231",41.10,41.50,41.10,41.50,+0.55,"5,185"
109/02/07,"13,451,984","552,151,001",41.15,41.20,40.90,41.05,-0.45,"4,404"
109/02/10,"10,902,984","445,154,444",40.70,40.95,40.55,40.90,-0.15,"3,715"
109/02/11,"18,278,678","760,542,413",41.35,41.80,41.35,41.65,+0.75,"6,328"
109/02/12,"16,604,326","695,464,907",41.90,42.05,41.65,41.80,+0.15,"6,218"
109/02/13,"9,296,205","387,480,810",41.90,41.95,41.55,41.60,-0.20,"3,879"
109/02/14,"6,511,628","270,913,081",41.50,41.70,41.45,41.65,+0.05,"2,437"
109/02/17,"8,534,426","353,074,344",41.50,41.50,41.30,41.40,-0.25,"3,249"
109/02/18,"8,379,100","345,979,858",41.35,41.50,41.15,41.50,+0.10,"3,190"
109/02/19,"9,651,480","401,849,429",41.55,41.80,41.35,41.75,+0.25,"3,991"
109/02/20,"10,083,940","420,399,471",41.80,41.90,41.55,41.60,-0.15,"4,056"
109/02/21,"9,757,302","403,598,454",41.40,41.50,41.30,41.30,-0.30,"3,596"
109/02/24,"19,099,477","781,008,157",41.00,41.10,40.75,40.85,-0.45,"6,770"
109/02/25,"12,097,487","492,178,667",40.50,40.85,40.45,40.70,-0.15,"5,377"
109/02/26,"16,561,684","671,293,278",40.40,40.75,40.30,40.65,-0.05,"5,689"
109/02/27,"38,869,901","1,562,575,512",40.70,40.75,40.00,40.05,-0.60,"14,664"
109/03/02,"46,167,731","1,822,885,454",39.00,40.00,39.00,39.50,-0.55,"18,415"
109/03/03,"22,652,833","903,130,520",39.80,40.00,39.80,39.80,+0.30,"7,906"
109/03/04,"17,659,638","702,251,620",39.65,39.90,39.60,39.75,-0.05,"5,431"
109/03/05,"10,482,185","420,503,943",40.10,40.20,40.00,40.15,+0.40,"3,510"
109/03/06,"31,591,049","1,250,187,210",39.85,39.95,39.50,39.50,-0.65,"12,233"
109/03/09,"49,790,636","1,925,522,173",39.00,39.00,38.30,38.55,-0.95,"20,451"
109/03/10,"30,264,086","1,177,337,088",38.30,39.30,38.30,39.00,+0.45,"10,631"
109/03/11,"27,116,731","1,054,699,459",39.00,39.15,38.55,38.60,-0.40,"9,549"
109/03/12,"51,516,707","1,946,835,395",38.50,38.50,37.50,37.50,-1.10,"19,225"
109/03/13,"56,222,628","2,012,960,153",35.70,37.00,35.00,37.00,-0.50,"19,497"
109/03/16,"36,139,465","1,302,986,990",36.70,36.70,35.70,35.80,-1.20,"14,036"
109/03/17,"47,110,829","1,648,759,300",35.00,35.40,34.80,35.00,-0.80,"15,797"
109/03/18,"36,276,918","1,263,780,681",35.05,35.15,34.55,34.65,-0.35,"13,239"
109/03/19,"51,152,800","1,737,992,623",34.05,34.25,33.80,34.00,-0.65,"17,289"
109/03/20,"46,218,860","1,625,277,293",34.35,35.80,34.35,35.10,+1.10,"14,225"
109/03/23,"20,202,138","692,974,742",34.15,34.70,33.95,34.15,-0.95,"7,969"
109/03/24,"23,633,810","827,466,244",34.80,35.30,34.65,34.65,+0.50,"7,530"
109/03/25,"24,031,348","852,042,049",35.35,35.80,35.10,35.30,+0.65,"8,241"
109/03/26,"15,037,487","531,317,425",35.55,35.55,35.05,35.25,-0.05,"4,993"
109/03/27,"24,014,782","860,853,792",35.80,36.05,35.60,35.80,+0.55,"7,749"
109/03/30,"14,437,669","512,018,409",35.20,35.80,35.00,35.80, 0.00,"4,879"
109/03/31,"22,078,895","784,154,800",36.00,36.10,35.20,35.30,-0.50,"6,674"
109/04/01,"11,102,464","392,858,424",35.35,35.60,35.15,35.25,-0.05,"3,529"
109/04/06,"27,794,930","980,693,872",35.85,35.90,35.00,35.05,-0.20,"8,182"
109/04/07,"21,590,889","760,984,334",35.50,35.60,34.90,35.35,+0.30,"7,850"
109/04/08,"19,165,464","684,517,406",35.35,35.95,35.30,35.75,+0.40,"6,185"
109/04/09,"14,218,695","514,181,027",36.10,36.30,36.05,36.20,+0.45,"5,550"
109/04/10,"30,765,179","1,153,325,973",36.60,38.00,36.60,37.80,+1.60,"12,601"
109/04/13,"14,516,466","544,108,827",37.90,37.95,37.25,37.40,-0.40,"6,112"
109/04/14,"20,900,183","790,785,354",37.50,38.10,37.40,38.00,+0.60,"6,773"
109/04/15,"17,651,239","674,075,109",38.25,38.35,38.05,38.30,+0.30,"8,002"
109/04/16,"18,844,965","711,053,110",37.80,37.85,37.60,37.80,-0.50,"6,204"
109/04/17,"22,486,374","862,889,066",38.10,38.75,38.10,38.20,+0.40,"7,386"
109/04/20,"14,203,510","540,738,427",38.20,38.30,37.95,38.00,-0.20,"3,623"
109/04/21,"20,046,565","746,713,872",37.90,37.95,36.90,37.00,-1.00,"7,798"
109/04/22,"13,152,910","484,964,203",36.70,37.20,36.55,37.20,+0.20,"4,742"
109/04/23,"10,311,126","384,563,929",37.05,37.60,37.00,37.25,+0.05,"3,364"
109/04/24,"6,609,832","245,477,111",37.30,37.35,37.00,37.05,-0.20,"2,426"
109/04/27,"14,557,482","550,226,716",37.50,38.00,37.35,38.00,+0.95,"5,206"
109/04/28,"11,350,825","431,772,491",38.20,38.20,37.90,38.00, 0.00,"4,348"
109/04/29,"21,978,870","848,548,611",38.15,38.90,38.15,38.45,+0.45,"7,396"
109/04/30,"42,317,052","1,678,356,401",39.25,39.90,39.20,39.90,+1.45,"14,031"
109/05/04,"30,259,299","1,175,655,247",39.00,39.15,38.50,38.80,-1.10,"11,560"
109/05/05,"11,253,899","438,964,061",39.00,39.20,38.80,38.90,+0.10,"4,204"
109/05/06,"13,235,900","513,620,715",38.90,39.05,38.50,38.80,-0.10,"4,999"
109/05/07,"11,748,984","458,152,976",38.80,39.25,38.80,38.85,+0.05,"4,281"
109/05/08,"11,447,894","449,449,532",39.25,39.50,39.05,39.25,+0.40,"4,095"
109/05/11,"14,051,677","558,452,097",39.50,39.90,39.50,39.60,+0.35,"5,738"
109/05/12,"12,594,120","497,497,710",39.40,39.70,39.30,39.60, 0.00,"4,602"
109/05/13,"9,596,661","378,452,144",39.40,39.55,39.35,39.55,-0.05,"4,915"
109/05/14,"10,877,325","426,895,133",39.35,39.50,39.10,39.15,-0.40,"4,577"
109/05/15,"11,104,791","434,499,453",39.35,39.50,38.85,39.05,-0.10,"4,350"
109/05/18,"8,126,279","317,117,653",39.00,39.15,38.90,39.00,-0.05,"2,924"
109/05/19,"14,529,508","573,395,244",39.65,39.65,39.30,39.45,+0.45,"4,549"
109/05/20,"13,574,646","538,378,777",39.60,39.80,39.50,39.65,+0.20,"5,082"
109/05/21,"12,838,986","511,666,814",39.65,39.95,39.60,39.95,+0.30,"5,076"
109/05/22,"14,139,844","557,123,406",39.80,39.85,39.20,39.25,-0.70,"5,476"
109/05/25,"7,601,824","297,221,986",39.30,39.50,38.85,39.15,-0.10,"3,148"
109/05/26,"26,640,104","1,062,458,204",39.25,40.10,39.15,39.90,+0.75,"8,914"
109/05/27,"12,223,147","490,338,018",40.10,40.30,40.00,40.15,+0.25,"4,475"
109/05/28,"19,969,835","794,724,954",40.30,40.30,39.45,39.50,-0.65,"6,706"
109/05/29,"31,856,948","1,270,504,850",39.30,40.05,39.20,40.05,+0.55,"8,542"
109/06/01,"18,374,393","740,326,411",40.20,40.45,40.10,40.25,+0.20,"6,230"
109/06/02,"23,533,305","950,025,369",40.25,40.45,40.25,40.35,+0.10,"5,085"
109/06/03,"40,552,473","1,664,767,795",40.70,41.40,40.60,41.40,+1.05,"15,251"
109/06/04,"28,123,409","1,167,218,338",41.55,41.70,41.35,41.55,+0.15,"11,755"
109/06/05,"16,779,526","697,343,662",41.55,41.75,41.25,41.60,+0.05,"6,187"
109/06/08,"23,156,097","970,023,953",41.75,42.00,41.65,41.90,+0.30,"7,129"
